args,full_path,created,json,cookies,url,headers,method,remote_addr,files,form,id,provider,ip,requesting_ip,gn_classification
"{'s': '/Index/\\think\\app/invokefunction', 'vars[0]': 'md5', 'function': 'call_user_func_array', 'vars[1][]': 'HelloThinkPHP21'}",/index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21,2023-04-08 04:09:39.668685+00:00,{},{},http://35.202.218.25/index.php?s=%2FIndex%2F%5Cthink%5Capp%2Finvokefunction&function=call_user_func_array&vars%5B0%5D=md5&vars%5B1%5D%5B%5D=HelloThinkPHP21,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '35.202.218.25:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54'}",GET,,{},{},5b4e0e05-a991-4e70-88c9-d8c066644276,GCP,35.202.218.25,152.89.196.54,malicious
{},/.env?,2023-04-09 07:48:48.147423+00:00,{},{},http://20.169.236.160/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '51.79.29.48', 'Host': '20.169.236.160', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '51.79.29.48'}",GET,,{},{},b28e6ca7-a9d6-43d9-b53a-70d84b661135,Azure,,51.79.29.48,unknown
{},/?,2023-04-11 07:19:35.542745+00:00,{},{},http://34.170.96.166/,"{'Origin': 'http://34.170.96.166:80', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', 'Upgrade-Insecure-Requests': '1', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0', 'X-Forwarded-For': '85.217.145.45', 'Host': '34.170.96.166:80', 'Accept-Language': 'en-GB,en;q=0.5', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '85.217.145.45', 'Content-Type': 'application/x-www-form-urlencoded'}",GET,,{},{},b2353660-0264-4a25-a716-b1d1bf1815cc,GCP,34.170.96.166,85.217.145.45,malicious
{},/?,2023-04-13 20:14:24.642671+00:00,{},{},http://20.121.185.49/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '167.94.138.52', 'Host': '20.121.185.49:80', 'X-Real-Ip': '167.94.138.52'}",GET,,{},{},d4adcc51-ee3b-41c5-8867-15aa0e5ea0c6,Azure,20.121.185.49,167.94.138.52,benign
{},/?,2023-04-21 21:32:42.333081+00:00,{},{},http://20.169.237.11/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 zgrab/0.x', 'X-Forwarded-For': '45.79.168.172', 'Host': '20.169.237.11', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '45.79.168.172'}",GET,,{},{},375e1c7c-8dea-40f4-8ea6-d85f185f894c,Azure,,45.79.168.172,malicious
{},/.env?,2023-04-17 21:17:01.140374+00:00,{},{},http://34.29.233.83/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30', 'X-Forwarded-For': '102.67.227.119', 'Host': '34.29.233.83', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '102.67.227.119'}",GET,,{},{},049b22e5-c659-4c71-a56a-e9880aa88977,GCP,,102.67.227.119,unknown
{},/?,2023-04-18 07:23:32.865878+00:00,{},{},http://34.132.165.207/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0', 'X-Forwarded-For': '216.218.206.66', 'Host': '34.132.165.207', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '216.218.206.66'}",GET,,{},{},2c6b62cc-9a96-4a65-af19-86949427b139,GCP,,216.218.206.66,benign
{},/.env~?,2023-04-13 10:20:11.983220+00:00,{},{},http://44.202.14.136/.env~,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36', 'X-Forwarded-For': '23.97.172.10', 'Host': '44.202.14.136', 'X-Real-Ip': '23.97.172.10'}",GET,,{},{},a5b701ae-431c-41a6-974c-ec57af8d4ef9,AWS,,23.97.172.10,malicious
{},/.env?,2023-04-19 17:56:08.956218+00:00,{},{},http://3.86.163.161/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '135.125.244.48', 'Host': '3.86.163.161', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '135.125.244.48'}",GET,,{},{},26692eb3-d91b-41b7-9a14-2d820d22f8cb,AWS,,135.125.244.48,unknown
{},/nginx.core?,2023-04-10 05:39:12.475802+00:00,{},{},http://20.169.235.248/nginx.core,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36', 'X-Forwarded-For': '179.43.145.90', 'Host': '20.169.235.248', 'Accept-Language': 'en', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '179.43.145.90'}",GET,,{},{},ac078875-99f5-421a-835b-3b1d7528330d,Azure,,179.43.145.90,malicious
{},/robots.txt?,2023-04-21 02:08:16.272719+00:00,{},{},http://35.202.218.25/robots.txt,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '71.6.199.23', 'Host': '35.202.218.25', 'Accept-Encoding': 'identity', 'X-Real-Ip': '71.6.199.23'}",GET,,{},{},2326f8c1-d257-43c4-a0f9-6ff48df724e8,GCP,,71.6.199.23,benign
{},/favicon.ico?,2023-04-14 11:11:37.359830+00:00,{},{},http://20.169.235.110/favicon.ico,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36', 'X-Forwarded-For': '167.71.206.6', 'Host': '20.169.235.110', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.71.206.6'}",GET,,{},{},651ca37d-4d5f-4b45-b334-14421668b1e1,Azure,,167.71.206.6,unknown
{},/favicon.ico?,2023-04-09 06:25:05.377479+00:00,{},{},http://44.202.140.49/favicon.ico,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '167.94.138.125', 'Host': '44.202.140.49', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.94.138.125'}",GET,,{},{},0a5a097a-6e5c-46f0-b98e-d9d7b45a6ac1,AWS,,167.94.138.125,benign
{},/?,2023-04-18 09:59:59.569578+00:00,{},{},http://34.123.7.62/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36', 'X-Forwarded-For': '65.49.20.66', 'Host': '34.123.7.62', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '65.49.20.66'}",GET,,{},{},6d9a5caf-6811-4f60-98c9-88fc38236df1,GCP,,65.49.20.66,benign
{},/?,2023-04-18 07:33:10.843114+00:00,{},{},http://20.121.184.210/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36', 'X-Forwarded-For': '5.134.155.133', 'Host': '20.121.184.210:80', 'Accept-Encoding': 'identity', 'Content-Length': '0', 'X-Real-Ip': '5.134.155.133'}",GET,,{},{},85bc5fee-ca8b-436b-ab0a-dddfb0cce826,Azure,20.121.184.210,5.134.155.133,unknown
{},/.env?,2023-04-20 01:58:55.567171+00:00,{},{},http://20.121.185.49/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.211.230.179', 'Host': '20.121.185.49', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.211.230.179'}",GET,,{},{},17ef0380-1f67-4d21-b7c8-ea31e63c1936,Azure,,95.211.230.179,unknown
{},/?,2023-04-10 06:16:52.914165+00:00,{},{},http://20.121.184.210/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '20.121.184.210', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},29fd1e27-2df6-4b8a-a4f2-5ef1ca891059,Azure,,193.32.162.159,unknown
{},/?,2023-04-07 23:26:05.916086+00:00,{},{},http://20.169.235.110/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36', 'X-Forwarded-For': '193.118.53.194', 'Host': '20.169.235.110', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '193.118.53.194'}",GET,,{},{},b93a272c-40a0-45e7-9956-52da94fb7984,Azure,,193.118.53.194,benign
{},/.env.dev?,2023-04-16 06:36:34.037052+00:00,{},{},http://34.132.165.207/.env.dev,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727)', 'X-Forwarded-For': '23.97.172.10', 'Host': '34.132.165.207', 'X-Real-Ip': '23.97.172.10'}",GET,,{},{},1fc742a5-20cf-4238-b27f-dc8f6739b7f3,GCP,,23.97.172.10,malicious
{},/?,2023-04-11 06:58:13.623835+00:00,{},{},http://3.86.163.161/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '3.86.163.161', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},268d2468-5944-4f51-81fe-4b777c4d49f2,AWS,,193.32.162.159,unknown
{},/?,2023-04-16 13:08:42.540217+00:00,{},{},http://20.169.235.110/,"{'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8', 'Upgrade-Insecure-Requests': '1', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Linux Gnu (cow)', 'X-Forwarded-For': '193.35.18.243', 'Host': '20.169.235.110:80', 'Accept-Language': 'en-GB,en;q=0.5', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '193.35.18.243'}",GET,,{},{},b9426992-6668-43d4-a8db-379afc0ef61d,Azure,20.169.235.110,193.35.18.243,malicious
{},/?,2023-04-21 18:40:25.446892+00:00,{},{},http://35.202.218.25/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'curl/7.29.0', 'X-Forwarded-For': '165.154.119.8', 'Host': '35.202.218.25', 'X-Real-Ip': '165.154.119.8'}",GET,,{},{},033c6e77-e1fa-40fe-8cad-1d8b4aa504c9,GCP,,165.154.119.8,malicious
{'XDEBUG_SESSION_START': 'phpstorm'},/?XDEBUG_SESSION_START=phpstorm,2023-04-18 01:27:08.005577+00:00,{},{},http://20.169.235.110/?XDEBUG_SESSION_START=phpstorm,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '20.169.235.110:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54'}",GET,,{},{},67683454-2995-410c-afd9-0dbb0ce14989,Azure,20.169.235.110,152.89.196.54,malicious
{},/?,2023-04-12 12:12:26.814045+00:00,{},{},http://34.68.197.145/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '162.142.125.216', 'Host': '34.68.197.145', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '162.142.125.216'}",GET,,{},{},94aad7f8-f3fa-43da-b868-ad8f8bf6e51b,GCP,,162.142.125.216,benign
{},/?,2023-04-10 15:54:46.288912+00:00,{},{},http://3.86.163.161/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '3.86.163.161', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},d3690078-9283-490e-9121-306c7270ba8c,AWS,,193.32.162.159,unknown
{},/.env?,2023-04-12 05:13:07.064056+00:00,{},{},http://3.86.34.213/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '185.254.196.173', 'Host': '3.86.34.213', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '185.254.196.173'}",GET,,{},{},d752ba29-d70e-4771-81f6-509a5164685d,AWS,,185.254.196.173,unknown
{},/?,2023-04-08 02:21:29.290469+00:00,{},{},http://52.91.162.211/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57', 'X-Forwarded-For': '64.62.197.224', 'Host': '52.91.162.211', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '64.62.197.224'}",GET,,{},{},03114dd0-bd8c-46e8-8690-232b7b93e53f,AWS,,64.62.197.224,benign
{},/new.zip?,2023-04-14 00:59:45.446256+00:00,{},{},http://34.68.197.145/new.zip,"{'Accept': 'text/plain,*/*; charset=utf-8', 'Upgrade-Insecure-Requests': '1', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36', 'X-Forwarded-For': '118.175.31.75', 'Host': '34.68.197.145', 'Accept-Encoding': 'text/plain,*/*; charset=utf-8', 'X-Real-Ip': '118.175.31.75'}",HEAD,,{},{},3918dab9-06fe-4dcc-8ff3-0d859abb1563,GCP,,118.175.31.75,unknown
"{'a': 'fetch', 'content': '<php>die(@md5(HelloThinkCMF))</php>'}",/?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php>,2023-04-18 00:54:47.938519+00:00,{},{},http://20.169.235.110/?a=fetch&content=%3Cphp%3Edie(%40md5(HelloThinkCMF))%3C%2Fphp%3E,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '20.169.235.110:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54', 'Content-Type': 'application/json'}",GET,,{},{},4a052fe5-77d4-4cdf-845a-1ed6f49930fd,Azure,20.169.235.110,152.89.196.54,malicious
{},/.env?,2023-04-08 23:30:36.623443+00:00,{},{},http://34.132.165.207/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '4.154.83.105', 'Host': '34.132.165.207', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '4.154.83.105'}",GET,,{},{},5506a531-7fee-44e1-8fa1-dbac07b2f27b,GCP,,4.154.83.105,unknown
{},/.env?,2023-04-14 03:31:07.388311+00:00,{},{},http://34.123.7.62/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.214.235.216', 'Host': '34.123.7.62', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.214.235.216'}",GET,,{},{},9061b9db-549f-4b53-a7eb-8455f3b5ceee,GCP,,95.214.235.216,unknown
{},/.env?,2023-04-09 13:14:21.102947+00:00,{},{},http://35.184.200.155/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '54.37.79.75', 'Host': '35.184.200.155', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.37.79.75'}",GET,,{},{},cc5914af-f150-4829-b3d6-1a308e962825,GCP,,54.37.79.75,unknown
{},/?,2023-04-16 14:23:51.745940+00:00,{},{},http://34.123.7.62/,"{'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8', 'Upgrade-Insecure-Requests': '1', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Linux Gnu (cow)', 'X-Forwarded-For': '193.42.33.217', 'Host': '34.123.7.62:80', 'Accept-Language': 'en-GB,en;q=0.5', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '193.42.33.217'}",GET,,{},{},bbbe8455-47f0-42c6-9e52-851f5670bc0f,GCP,34.123.7.62,193.42.33.217,malicious
{},/.env?,2023-04-21 02:14:42.804993+00:00,{},{},http://3.86.163.161/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '20.55.58.5', 'Host': '3.86.163.161', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '20.55.58.5'}",GET,,{},{},6947d996-f2bb-4c13-ba2c-e5d61f149f29,AWS,,20.55.58.5,unknown
{},/?,2023-04-14 15:14:54.041388+00:00,{},{},http://20.169.235.233/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '167.248.133.34', 'Host': '20.169.235.233', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.248.133.34'}",GET,,{},{},a423889f-c114-4362-af83-2308c35b9106,Azure,,167.248.133.34,benign
{},/.env.bak ?,2023-04-20 06:38:21.920241+00:00,{},{},http://54.166.141.59/.env.bak%20,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '4.234.208.91', 'Host': '54.166.141.59', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '4.234.208.91'}",GET,,{},{},43373d3a-0596-4eb3-9769-a85af0d35a74,AWS,,4.234.208.91,unknown
{},/?,2023-04-13 17:07:44.073430+00:00,{},{},http://20.169.235.110/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.243', 'Host': '20.169.235.110:80', 'X-Real-Ip': '179.43.177.243'}",GET,,{},{},f280f8e2-f9c6-49bb-9557-1960ba5cd4c3,Azure,20.169.235.110,179.43.177.243,malicious
{},/.env?,2023-04-17 15:34:19.926093+00:00,{},{},http://34.132.165.207/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.214.235.216', 'Host': '34.132.165.207', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.214.235.216'}",GET,,{},{},06f58642-1147-44c2-8af1-c6c15fb305e2,GCP,,95.214.235.216,unknown
"{'s': '/Index/\\think\\app/invokefunction', 'vars[0]': 'md5', 'function': 'call_user_func_array', 'vars[1][]': 'HelloThinkPHP21'}",/index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21,2023-04-08 04:08:27.462235+00:00,{},{},http://34.170.96.166/index.php?s=%2FIndex%2F%5Cthink%5Capp%2Finvokefunction&function=call_user_func_array&vars%5B0%5D=md5&vars%5B1%5D%5B%5D=HelloThinkPHP21,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '34.170.96.166:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54'}",GET,,{},{},eb3ad2db-1c3f-4adf-bc5e-9f1b8e4a9d5f,GCP,34.170.96.166,152.89.196.54,malicious
{},/?,2023-04-15 03:41:05.052887+00:00,{},{},http://34.68.197.145/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '34.68.197.145', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},040939a0-333e-48f8-93c7-de81e63ecbd0,GCP,,193.32.162.159,unknown
{},/?,2023-04-12 23:06:58.544097+00:00,{},{},http://54.166.141.59/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '54.166.141.59', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},246d391a-feab-4b3b-b813-8754e13fca3a,AWS,,193.32.162.159,unknown
{},/?,2023-04-13 11:28:13.946060+00:00,{},{},http://20.169.235.233/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36', 'X-Forwarded-For': '67.205.130.242', 'Host': '20.169.235.233', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '67.205.130.242'}",GET,,{},{},34a36548-5ffb-427f-aa58-6c615a5646c3,Azure,,67.205.130.242,unknown
{},/.env?,2023-04-08 16:00:47.852007+00:00,{},{},http://44.203.150.1/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '18.134.242.45', 'Host': '44.203.150.1', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '18.134.242.45'}",GET,,{},{},17b10f56-0230-4479-a57a-09389794daf0,AWS,,18.134.242.45,unknown
{},/?,2023-04-18 11:40:47.227715+00:00,{},{},http://20.169.235.248/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.243', 'Host': '20.169.235.248:80', 'X-Real-Ip': '179.43.177.243'}",GET,,{},{},a64d3a09-e9b0-48df-9daa-9b92111b170c,Azure,20.169.235.248,179.43.177.243,malicious
